164,7,402.52,237.55,19.40,41.14,1.00,-1,-1,-1
164,2,512.78,220.78,27.08,45.19,1.00,-1,-1,-1
164,1,746.72,317.43,22.37,57.76,1.00,-1,-1,-1
165,7,402.51,237.56,19.42,41.16,1.00,-1,-1,-1
165,2,512.71,220.81,27.11,45.18,1.00,-1,-1,-1
165,1,746.72,317.43,22.37,57.90,1.00,-1,-1,-1
166,7,402.49,237.59,19.40,41.34,1.00,-1,-1,-1
166,2,512.43,220.88,27.61,45.26,1.00,-1,-1,-1
166,1,746.81,317.40,21.97,58.60,1.00,-1,-1,-1
167,7,402.50,237.70,19.39,41.46,1.00,-1,-1,-1
